"Susceptible","Infected"
945.0,55.0
896.0,104.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
