"Susceptible","Infected"
1000.0,0.0
1000.0,0.0
902.0,98.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
881.0,119.0
854.0,146.0
854.0,146.0
854.0,146.0
848.0,152.0
846.0,154.0
845.0,155.0
840.0,160.0
838.0,162.0
831.0,169.0
821.0,179.0
815.0,185.0
810.0,190.0
805.0,195.0
805.0,195.0
805.0,195.0
799.0,201.0
798.0,202.0
796.0,204.0
784.0,216.0
776.0,224.0
776.0,224.0
764.0,236.0
752.0,248.0
752.0,248.0
752.0,248.0
749.0,251.0
749.0,251.0
749.0,251.0
746.0,254.0
730.0,270.0
704.0,296.0
700.0,300.0
699.0,301.0
685.0,315.0
670.0,330.0
668.0,332.0
668.0,332.0
663.0,337.0
663.0,337.0
663.0,337.0
660.0,340.0
648.0,352.0
646.0,354.0
641.0,359.0
624.0,376.0
615.0,385.0
611.0,389.0
610.0,390.0
610.0,390.0
610.0,390.0
610.0,390.0
610.0,390.0
610.0,390.0
610.0,390.0
605.0,395.0
598.0,402.0
598.0,402.0
593.0,407.0
589.0,411.0
588.0,412.0
582.0,418.0
575.0,425.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
572.0,428.0
570.0,430.0
567.0,433.0
556.0,444.0
553.0,447.0
553.0,447.0
549.0,451.0
544.0,456.0
544.0,456.0
544.0,456.0
544.0,456.0
544.0,456.0
544.0,456.0
538.0,462.0
533.0,467.0
529.0,471.0
520.0,480.0
520.0,480.0
520.0,480.0
520.0,480.0
520.0,480.0
520.0,480.0
516.0,484.0
516.0,484.0
516.0,484.0
516.0,484.0
516.0,484.0
516.0,484.0
511.0,489.0
511.0,489.0
508.0,492.0
507.0,493.0
507.0,493.0
507.0,493.0
507.0,493.0
507.0,493.0
507.0,493.0
507.0,493.0
507.0,493.0
505.0,495.0
505.0,495.0
505.0,495.0
505.0,495.0
505.0,495.0
505.0,495.0
504.0,496.0
501.0,499.0
501.0,499.0
501.0,499.0
499.0,501.0
499.0,501.0
499.0,501.0
499.0,501.0
499.0,501.0
496.0,504.0
484.0,516.0
483.0,517.0
479.0,521.0
479.0,521.0
479.0,521.0
479.0,521.0
479.0,521.0
475.0,525.0
473.0,527.0
473.0,527.0
473.0,527.0
473.0,527.0
473.0,527.0
469.0,531.0
466.0,534.0
464.0,536.0
464.0,536.0
462.0,538.0
462.0,538.0
458.0,542.0
453.0,547.0
447.0,553.0
445.0,555.0
438.0,562.0
438.0,562.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
432.0,568.0
430.0,570.0
428.0,572.0
428.0,572.0
427.0,573.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
426.0,574.0
423.0,577.0
418.0,582.0
418.0,582.0
418.0,582.0
418.0,582.0
410.0,590.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
407.0,593.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
405.0,595.0
404.0,596.0
404.0,596.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
401.0,599.0
400.0,600.0
400.0,600.0
400.0,600.0
400.0,600.0
398.0,602.0
397.0,603.0
394.0,606.0
393.0,607.0
393.0,607.0
393.0,607.0
391.0,609.0
391.0,609.0
391.0,609.0
391.0,609.0
391.0,609.0
391.0,609.0
