"Susceptible","Infected"
999.0,1.0
995.0,5.0
993.0,7.0
991.0,9.0
989.0,11.0
986.0,14.0
983.0,17.0
974.0,26.0
964.0,36.0
956.0,44.0
949.0,51.0
937.0,63.0
927.0,73.0
903.0,97.0
874.0,126.0
850.0,150.0
774.0,226.0
681.0,319.0
625.0,375.0
557.0,443.0
487.0,513.0
432.0,568.0
321.0,679.0
239.0,761.0
179.0,821.0
79.0,921.0
26.0,974.0
9.0,991.0
3.0,997.0
1.0,999.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
