"Susceptible","Infected"
916.0,84.0
895.0,105.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
885.0,115.0
