"Susceptible","Infected"
999.0,1.0
999.0,1.0
999.0,1.0
999.0,1.0
999.0,1.0
995.0,5.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
990.0,10.0
