"Susceptible","Infected"
1000.0,0.0
1000.0,0.0
990.0,10.0
990.0,10.0
981.0,19.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
979.0,21.0
974.0,26.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
972.0,28.0
971.0,29.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
965.0,35.0
962.0,38.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
958.0,42.0
955.0,45.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
950.0,50.0
946.0,54.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
935.0,65.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
931.0,69.0
922.0,78.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
915.0,85.0
912.0,88.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
909.0,91.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
905.0,95.0
904.0,96.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
902.0,98.0
