"Susceptible","Infected"
929.0,71.0
904.0,96.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
897.0,103.0
