"Susceptible","Infected"
1000.0,0.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
994.0,6.0
994.0,6.0
993.0,7.0
992.0,8.0
990.0,10.0
988.0,12.0
985.0,15.0
982.0,18.0
978.0,22.0
975.0,25.0
973.0,27.0
968.0,32.0
964.0,36.0
955.0,45.0
951.0,49.0
946.0,54.0
939.0,61.0
931.0,69.0
928.0,72.0
925.0,75.0
925.0,75.0
921.0,79.0
917.0,83.0
915.0,85.0
913.0,87.0
909.0,91.0
906.0,94.0
903.0,97.0
903.0,97.0
903.0,97.0
901.0,99.0
901.0,99.0
900.0,100.0
900.0,100.0
897.0,103.0
896.0,104.0
896.0,104.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
895.0,105.0
893.0,107.0
893.0,107.0
892.0,108.0
