"Susceptible","Infected"
3.0,997.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
0.0,1000.0
