"Susceptible","Infected"
1000.0,0.0
1000.0,0.0
1000.0,0.0
999.0,1.0
997.0,3.0
983.0,17.0
937.0,63.0
824.0,176.0
615.0,385.0
364.0,636.0
185.0,815.0
90.0,910.0
46.0,954.0
27.0,973.0
16.0,984.0
9.0,991.0
8.0,992.0
6.0,994.0
6.0,994.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
5.0,995.0
