"Susceptible","Infected"
1000.0,0.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
995.0,5.0
994.0,6.0
994.0,6.0
994.0,6.0
992.0,8.0
990.0,10.0
990.0,10.0
984.0,16.0
982.0,18.0
976.0,24.0
975.0,25.0
971.0,29.0
963.0,37.0
960.0,40.0
958.0,42.0
956.0,44.0
956.0,44.0
955.0,45.0
953.0,47.0
953.0,47.0
951.0,49.0
951.0,49.0
951.0,49.0
950.0,50.0
947.0,53.0
945.0,55.0
945.0,55.0
944.0,56.0
940.0,60.0
939.0,61.0
939.0,61.0
938.0,62.0
938.0,62.0
938.0,62.0
938.0,62.0
938.0,62.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
937.0,63.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
936.0,64.0
935.0,65.0
935.0,65.0
935.0,65.0
935.0,65.0
935.0,65.0
935.0,65.0
935.0,65.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
934.0,66.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
933.0,67.0
931.0,69.0
931.0,69.0
930.0,70.0
929.0,71.0
929.0,71.0
929.0,71.0
929.0,71.0
926.0,74.0
925.0,75.0
924.0,76.0
922.0,78.0
922.0,78.0
920.0,80.0
920.0,80.0
920.0,80.0
920.0,80.0
919.0,81.0
918.0,82.0
917.0,83.0
917.0,83.0
917.0,83.0
917.0,83.0
917.0,83.0
917.0,83.0
915.0,85.0
914.0,86.0
914.0,86.0
913.0,87.0
913.0,87.0
912.0,88.0
912.0,88.0
912.0,88.0
910.0,90.0
909.0,91.0
907.0,93.0
907.0,93.0
907.0,93.0
907.0,93.0
905.0,95.0
904.0,96.0
903.0,97.0
903.0,97.0
901.0,99.0
901.0,99.0
901.0,99.0
899.0,101.0
898.0,102.0
897.0,103.0
897.0,103.0
895.0,105.0
891.0,109.0
889.0,111.0
889.0,111.0
889.0,111.0
889.0,111.0
888.0,112.0
887.0,113.0
886.0,114.0
886.0,114.0
885.0,115.0
885.0,115.0
882.0,118.0
881.0,119.0
880.0,120.0
877.0,123.0
873.0,127.0
872.0,128.0
872.0,128.0
871.0,129.0
871.0,129.0
870.0,130.0
869.0,131.0
869.0,131.0
868.0,132.0
866.0,134.0
865.0,135.0
860.0,140.0
858.0,142.0
858.0,142.0
856.0,144.0
855.0,145.0
853.0,147.0
849.0,151.0
849.0,151.0
848.0,152.0
848.0,152.0
848.0,152.0
842.0,158.0
842.0,158.0
837.0,163.0
835.0,165.0
834.0,166.0
831.0,169.0
827.0,173.0
824.0,176.0
822.0,178.0
820.0,180.0
819.0,181.0
816.0,184.0
815.0,185.0
811.0,189.0
808.0,192.0
805.0,195.0
805.0,195.0
801.0,199.0
799.0,201.0
796.0,204.0
795.0,205.0
793.0,207.0
788.0,212.0
788.0,212.0
787.0,213.0
784.0,216.0
779.0,221.0
776.0,224.0
772.0,228.0
770.0,230.0
769.0,231.0
766.0,234.0
764.0,236.0
760.0,240.0
759.0,241.0
756.0,244.0
755.0,245.0
755.0,245.0
750.0,250.0
747.0,253.0
746.0,254.0
741.0,259.0
739.0,261.0
736.0,264.0
734.0,266.0
731.0,269.0
728.0,272.0
725.0,275.0
723.0,277.0
721.0,279.0
720.0,280.0
719.0,281.0
716.0,284.0
715.0,285.0
711.0,289.0
711.0,289.0
709.0,291.0
705.0,295.0
701.0,299.0
700.0,300.0
699.0,301.0
693.0,307.0
692.0,308.0
688.0,312.0
684.0,316.0
681.0,319.0
678.0,322.0
676.0,324.0
675.0,325.0
674.0,326.0
672.0,328.0
671.0,329.0
669.0,331.0
666.0,334.0
666.0,334.0
663.0,337.0
663.0,337.0
662.0,338.0
656.0,344.0
656.0,344.0
655.0,345.0
652.0,348.0
652.0,348.0
651.0,349.0
650.0,350.0
649.0,351.0
649.0,351.0
645.0,355.0
645.0,355.0
645.0,355.0
645.0,355.0
643.0,357.0
642.0,358.0
641.0,359.0
641.0,359.0
640.0,360.0
637.0,363.0
635.0,365.0
633.0,367.0
633.0,367.0
631.0,369.0
628.0,372.0
628.0,372.0
628.0,372.0
624.0,376.0
623.0,377.0
621.0,379.0
620.0,380.0
619.0,381.0
618.0,382.0
616.0,384.0
616.0,384.0
615.0,385.0
612.0,388.0
612.0,388.0
611.0,389.0
606.0,394.0
605.0,395.0
604.0,396.0
602.0,398.0
601.0,399.0
599.0,401.0
599.0,401.0
598.0,402.0
594.0,406.0
594.0,406.0
594.0,406.0
592.0,408.0
591.0,409.0
589.0,411.0
587.0,413.0
585.0,415.0
585.0,415.0
582.0,418.0
578.0,422.0
574.0,426.0
574.0,426.0
572.0,428.0
571.0,429.0
571.0,429.0
570.0,430.0
570.0,430.0
569.0,431.0
568.0,432.0
567.0,433.0
567.0,433.0
566.0,434.0
562.0,438.0
561.0,439.0
558.0,442.0
556.0,444.0
555.0,445.0
555.0,445.0
555.0,445.0
555.0,445.0
554.0,446.0
553.0,447.0
553.0,447.0
552.0,448.0
551.0,449.0
551.0,449.0
551.0,449.0
550.0,450.0
549.0,451.0
547.0,453.0
546.0,454.0
546.0,454.0
546.0,454.0
545.0,455.0
543.0,457.0
543.0,457.0
543.0,457.0
543.0,457.0
543.0,457.0
543.0,457.0
542.0,458.0
541.0,459.0
538.0,462.0
538.0,462.0
536.0,464.0
536.0,464.0
534.0,466.0
534.0,466.0
534.0,466.0
532.0,468.0
531.0,469.0
531.0,469.0
528.0,472.0
527.0,473.0
527.0,473.0
526.0,474.0
526.0,474.0
526.0,474.0
526.0,474.0
526.0,474.0
526.0,474.0
525.0,475.0
525.0,475.0
521.0,479.0
521.0,479.0
520.0,480.0
519.0,481.0
518.0,482.0
518.0,482.0
517.0,483.0
517.0,483.0
517.0,483.0
517.0,483.0
517.0,483.0
516.0,484.0
515.0,485.0
513.0,487.0
512.0,488.0
510.0,490.0
510.0,490.0
510.0,490.0
510.0,490.0
510.0,490.0
509.0,491.0
508.0,492.0
508.0,492.0
507.0,493.0
507.0,493.0
506.0,494.0
504.0,496.0
504.0,496.0
504.0,496.0
504.0,496.0
502.0,498.0
502.0,498.0
502.0,498.0
502.0,498.0
501.0,499.0
500.0,500.0
500.0,500.0
500.0,500.0
500.0,500.0
500.0,500.0
499.0,501.0
498.0,502.0
497.0,503.0
496.0,504.0
495.0,505.0
494.0,506.0
492.0,508.0
491.0,509.0
491.0,509.0
491.0,509.0
491.0,509.0
490.0,510.0
489.0,511.0
489.0,511.0
488.0,512.0
488.0,512.0
486.0,514.0
485.0,515.0
483.0,517.0
482.0,518.0
481.0,519.0
480.0,520.0
480.0,520.0
479.0,521.0
478.0,522.0
478.0,522.0
478.0,522.0
478.0,522.0
476.0,524.0
476.0,524.0
476.0,524.0
476.0,524.0
475.0,525.0
474.0,526.0
474.0,526.0
474.0,526.0
472.0,528.0
471.0,529.0
471.0,529.0
471.0,529.0
470.0,530.0
470.0,530.0
470.0,530.0
468.0,532.0
467.0,533.0
467.0,533.0
467.0,533.0
466.0,534.0
466.0,534.0
466.0,534.0
466.0,534.0
466.0,534.0
466.0,534.0
465.0,535.0
465.0,535.0
464.0,536.0
464.0,536.0
464.0,536.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
463.0,537.0
462.0,538.0
462.0,538.0
462.0,538.0
460.0,540.0
460.0,540.0
459.0,541.0
458.0,542.0
456.0,544.0
455.0,545.0
455.0,545.0
454.0,546.0
454.0,546.0
454.0,546.0
453.0,547.0
452.0,548.0
452.0,548.0
451.0,549.0
451.0,549.0
451.0,549.0
451.0,549.0
449.0,551.0
449.0,551.0
448.0,552.0
447.0,553.0
447.0,553.0
447.0,553.0
447.0,553.0
446.0,554.0
446.0,554.0
446.0,554.0
446.0,554.0
445.0,555.0
445.0,555.0
444.0,556.0
443.0,557.0
442.0,558.0
442.0,558.0
441.0,559.0
440.0,560.0
439.0,561.0
438.0,562.0
438.0,562.0
438.0,562.0
438.0,562.0
438.0,562.0
438.0,562.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
437.0,563.0
436.0,564.0
436.0,564.0
435.0,565.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
434.0,566.0
433.0,567.0
432.0,568.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
431.0,569.0
429.0,571.0
429.0,571.0
428.0,572.0
428.0,572.0
428.0,572.0
428.0,572.0
428.0,572.0
428.0,572.0
427.0,573.0
427.0,573.0
426.0,574.0
426.0,574.0
426.0,574.0
425.0,575.0
425.0,575.0
425.0,575.0
425.0,575.0
425.0,575.0
425.0,575.0
425.0,575.0
425.0,575.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
424.0,576.0
423.0,577.0
422.0,578.0
422.0,578.0
422.0,578.0
422.0,578.0
422.0,578.0
422.0,578.0
421.0,579.0
421.0,579.0
421.0,579.0
421.0,579.0
421.0,579.0
420.0,580.0
420.0,580.0
420.0,580.0
420.0,580.0
419.0,581.0
417.0,583.0
417.0,583.0
417.0,583.0
416.0,584.0
416.0,584.0
416.0,584.0
416.0,584.0
416.0,584.0
416.0,584.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
415.0,585.0
414.0,586.0
414.0,586.0
414.0,586.0
414.0,586.0
414.0,586.0
414.0,586.0
414.0,586.0
414.0,586.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
413.0,587.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
412.0,588.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
411.0,589.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
410.0,590.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
409.0,591.0
